order_id,user_life_cycle_type,user_id,Count,actually_paid,user_mod_100
ias7sh8dvi210222203039981,非问诊成长期,"69,071,749",1,300,49
cqc7ga5c5y210129183949894,,"68,841,481",1,39,81
fhlums5ysi210209214259618,专家问诊成熟期,"68,819,678",1,50,78
knjmgulfxe210207170530322,专家问诊成长期,"68,781,878",1,60,78
dqjrbk7l57210131110128833,,"68,716,280",1,80,80
fzk2ic3yjs210131110833600,,"68,716,280",1,0,80
4dw5pbkjf0210218091520949,专家问诊成熟期,"68,708,176",1,10,76
wynlylgh2x210201115511078,,"68,681,357",1,5,57
osqdxxwtj6210208075603740,非问诊成长期,"68,660,301",1,179,1
il1837j3yj210215214333604,专家问诊流失期,"68,564,471",1,59,71
oxg3ozknx1210221100014568,专家问诊成熟期,"68,460,496",1,150,96
8drgca43um210212123303401,专家问诊流失期,"68,441,758",1,50,58
2qsjme6du9210209162343060,专家问诊成熟期,"68,420,969",1,80,69
mv7i9yeq6a210210124525229,专家问诊成熟期,"68,420,969",1,60,69
zklo5texpr210207190807019,专家问诊流失期,"68,384,617",1,40,17
ozasoxh8he210204131753883,,"68,379,873",1,10,73
e3ke5lasyx210212110844529,专家问诊成熟期,"68,373,761",1,100,61
at0lckzt8g210221175357483,专家问诊成熟期,"68,289,377",1,26,77
r40oimae9q210221193136468,专家问诊成熟期,"68,289,377",1,60,77
tbn94e67b7210218150804950,问诊成长期,"68,276,759",1,30,59
7pm5qe7le8210205210714622,,"68,270,729",1,150,29
4ag03ghyvx210207143010982,专家问诊成熟期,"68,255,693",1,200,93
4c0fkxagyl210207193023261,非问诊成长期,"68,215,313",1,200,13
qhyiw784r1210208223144981,非问诊成长期,"68,172,397",1,300,97
lzajc7k7o5210218201202516,专家问诊成熟期,"68,137,571",1,5,71
2eifk88r6l210205192837460,,"68,125,224",1,100,24
gesqjiy3lf210215190218367,专家问诊成长期,"68,097,156",1,30,56
4k2r20s6bi210218100213666,非问诊成长期,"68,067,210",1,78,10
m33s3cjw8u210220204440775,非问诊成长期,"67,735,175",1,200,75
b60eeogn3g210217102446432,专家问诊成熟期,"67,665,484",1,60,84
iplu0fvt5j210217110741384,专家问诊成熟期,"67,665,484",1,120,84
lucfdcuu6a210208142445031,专家问诊成熟期,"67,631,388",1,35,88
x2bjwlkrn8210208085451572,专家问诊成熟期,"67,360,282",1,100,82
7cwmv73kul210216085637472,专家问诊成熟期,"67,180,670",1,300,70
zzblcfgyme210215225004340,非问诊成长期,"67,102,175",1,120,75
sij5rkiygz210222133930386,专家问诊流失期,"67,084,377",1,21,77
881z05j1a7210217111513848,非问诊成长期,"67,048,529",1,100,29
nxkrndh78b210213232146315,专家问诊成熟期,"66,942,124",1,30,24
w3225kqjnm210213232039325,专家问诊成熟期,"66,942,124",1,50,24
fqlz6qdcjw210216134435174,非问诊成长期,"66,878,892",1,100,92
a4gh1hqp83210221115445921,专家问诊流失期,"66,862,674",1,50,74
n7zkujec54210218153554944,专家问诊成熟期,"66,825,918",1,160,18
b4wybutclr210222181501095,非问诊成长期,"66,654,206",1,100,6
vhtpvkqa85210210010007909,专家问诊成熟期,"66,636,737",1,250,37
w6ulb8o2xx210212160255415,非问诊成长期,"66,631,816",1,150,16
d8d46skmtf210211002527443,专家问诊成熟期,"66,606,851",1,"1,000",51
x65dwnn9p6210213141524012,专家问诊成熟期,"66,516,227",1,100,27
wuvromxg96210129171641883,,"66,444,074",1,60,74
x531rhax6s210215104540663,非问诊成长期,"66,348,268",1,50,68
1rhb4gkl7u210209104311369,专家问诊流失期,"66,215,557",1,10,57
ruv0hfmn7k210209112151470,非问诊成长期,"66,184,097",1,45,97
e50m1yh1aj210219110737898,专家问诊流失期,"66,096,747",1,50,47
9fmfzcozgb210205131326805,,"66,093,497",1,160,97
3ekbyl6j68210219161222210,专家问诊成熟期,"66,062,429",1,380,29
zs0zdxrhkd210220105319101,非问诊成长期,"66,032,685",1,280,85
xt1ap7zg42210208163556933,非问诊成长期,"65,931,256",1,60,56
zkajvjo7eh210210112800050,非问诊成长期,"65,931,256",1,38,56
8x6u2vslb6210203203256139,,"65,864,980",1,200,80
f4b01z56lo210203212819477,,"65,864,980",1,60,80
d4r45ejvqx210203105126694,,"65,854,635",1,100,35
0e7zqlon3v210129194423196,,"65,840,957",1,5,57
m7g4jn6f76210219094731632,非问诊成长期,"65,737,798",1,100,98
bmo95rs791210220004426541,专家问诊流失期,"65,665,335",1,20,35
84dtyx9ryj210222194152957,非问诊成长期,"65,558,592",1,0,92
90fbnpsklo210207105447814,非问诊成长期,"65,405,854",1,80,54
cbjb690gem210218204807261,专家问诊流失期,"65,359,980",1,80,80
i2lv38oveo210201154922112,,"65,325,480",1,50,80
ge954asuz7210219194952942,非问诊成长期,"65,298,554",1,50,54
3adnahigav210220161405454,专家问诊成长期,"65,263,969",1,50,69
8tqf9122mt210220193556248,专家问诊成长期,"65,263,969",1,200,69
rwuajrdmoa210210150304865,专家问诊成熟期,"65,224,258",1,30,58
c3jtkiv5go210218074849189,专家问诊成熟期,"65,197,666",1,80,66
f5hkeei362210220232556738,非问诊成长期,"65,184,705",1,49,5
kef6zxft0f210207225934386,专家问诊流失期,"65,087,092",1,50,92
gk986krd28210211090312190,专家问诊流失期,"65,085,705",1,80,5
ggxxza9hrm210215153756728,专家问诊成熟期,"65,011,447",1,60,47
h317cju3m3210215194008285,非问诊成长期,"64,952,248",1,398,48
toa9hpgghb210221120827858,专家问诊成熟期,"64,582,045",1,280,45
1ikv721rq0210129160807903,,"64,495,852",1,150,52
595059uq1y210203184145602,,"64,495,852",1,50,52
kh30gd6xr1210218121022758,专家问诊成熟期,"64,495,852",1,150,52
kj87g3y7t9210207114623658,专家问诊成熟期,"64,495,852",1,200,52
7gxvtbto3x210221131348656,引入期,"64,376,715",1,20,15
j1ho4zf5nm210219215930654,专家问诊成熟期,"64,340,722",1,30,22
j3bvpsyzsj210209103936931,专家问诊成熟期,"64,300,810",1,60,10
1q5ffw2hvf210218105935129,非问诊成长期,"64,283,453",1,35,53
1zys8g7q15210208103911530,专家问诊成长期,"64,209,987",1,20,87
zkvuuxv9wu210209141233171,专家问诊成长期,"64,086,353",1,300,53
89b8a7cq4r210209213330570,专家问诊成熟期,"64,035,075",1,100,75
jgezfmcvtv210202162700888,,"64,013,785",1,100,85
4r96gtc1w2210217104949519,非问诊成长期,"63,997,963",1,20,63
kq173uabk5210214094301286,专家问诊成熟期,"63,900,568",1,50,68
4rcfjnl65b210216143153133,专家问诊成熟期,"63,775,454",1,20,54
r7bcpstdgd210215141856743,专家问诊流失期,"63,772,853",1,35,53
h2b5sft8mc210209182354696,专家问诊成熟期,"63,753,549",1,150,49
ruzxdn5uwe210130183407105,,"63,753,549",1,150,49
8o3n8pd2p1210201130855337,,"63,510,981",1,20,81
ofwpfp6zto210205165459919,,"63,499,390",1,30,90
x2vp82btc7210202153201059,,"63,462,698",1,300,98
14eno0hub4210131215333497,,"63,443,508",1,50,8
agi96vns76210211171400636,专家问诊成长期,"63,443,508",1,79,8
j6ha6jc0h2210220103133784,专家问诊流失期,"63,425,647",1,128,47
m24dxacli6210209200753141,专家问诊成熟期,"63,321,418",1,60,18
f9d1og3gij210214220309685,专家问诊成熟期,"63,238,388",1,100,88
cklleqkipf210222192749353,专家问诊成熟期,"63,071,421",1,800,21
fhr4v1xu9b210220164650519,专家问诊成长期,"63,045,609",1,30,9
w9wi4eum97210201093205863,,"63,020,421",1,250,21
mvwe9ze82x210218102416959,专家问诊成长期,"63,017,345",1,100,45
q9iac1099z210209093913735,专家问诊成长期,"62,985,045",1,50,45
4awhr8okvl210129111808575,,"62,876,971",1,80,71
rvi0hq8baz210201100541459,,"62,846,489",1,0,89
fx5jzqsxcj210130104706233,,"62,736,408",1,150,8
gcv4ek7ul5210221184712069,非问诊成长期,"62,654,125",1,50,25
ltl34a2a04210212142840520,非问诊成长期,"62,626,760",1,25,60
s8054tmxuz210205165324520,,"62,565,111",1,99,11
9g5hi535f5210213222204720,专家问诊成熟期,"62,411,839",1,400,39
8aml1nh6j6210219134432006,非问诊成长期,"62,217,028",1,98,28
xm95dgdwt1210129080858599,,"62,200,748",1,50,48
lxe0gdmcd4210209234510477,专家问诊成熟期,"62,029,295",1,160,95
hyk16oj4tt210130084018777,,"61,978,619",1,0,19
18l1shc6bi210130195416093,,"61,949,397",1,20,97
gj1ttnt89j210129201820327,,"61,878,011",1,40,11
48ksv4vgum210206170525770,专家问诊流失期,"61,857,513",1,69,13
29y42cgchk210216185605022,专家问诊成熟期,"61,798,081",1,50,81
cwb00cl5d6210220112711913,专家问诊成熟期,"61,736,468",1,60,68
kr23hv8nik210202173958197,,"61,681,256",1,50,56
951potmyns210222103951216,引入期,"61,602,996",1,20,96
mvryf1zpq8210201210914879,,"61,496,773",1,200,73
wn7tz9uxk5210221114603976,专家问诊流失期,"61,495,756",1,110,56
9z02sxhbq5210208175508437,非问诊成长期,"61,383,272",1,49,72
1iqw7oduh6210131170520460,,"61,347,625",1,30,25
66hhekvme0210216172532382,非问诊成长期,"61,250,045",1,30,45
b1ssxntv0m210219201825416,专家问诊成熟期,"61,231,690",1,80,90
kwh9rn3q7e210219131352816,非问诊成长期,"61,101,926",1,90,26
lims0wcw4d210219094730962,非问诊成长期,"61,101,926",1,60,26
34wrpmvqfk210221154349802,专家问诊成熟期,"61,057,045",1,20,45
l5b1p4i7nh210206155312121,专家问诊流失期,"61,048,902",1,129,2
heu8tpk7us210219200538213,引入期,"60,892,118",1,80,18
htkv9kiwv7210205192336116,,"60,872,678",1,5,78
zzgvaajrqu210208103520654,专家问诊成长期,"60,870,319",1,50,19
7cfi12vz3w210220194552789,专家问诊成熟期,"60,793,430",1,100,30
xjwk8adj53210202200248204,,"60,765,981",1,50,81
1kf6nctj5a210222092236841,专家问诊流失期,"60,718,761",1,220,61
2mf67mop16210214103928911,专家问诊成长期,"60,610,076",1,20,76
8gxs1h79cp210201105022271,,"60,599,404",1,50,4
ioh4kwcuks210129130008764,,"60,564,853",1,0,53
kde2fpwolr210129101923616,,"60,564,853",1,0,53
4vslkqfn7x210208154204718,专家问诊成长期,"60,519,865",1,200,65
mtnk8btssu210207085156917,非问诊成长期,"60,419,889",1,40,89
ne7w4o2ak1210219194118247,专家问诊成熟期,"60,336,793",1,200,93
yftrq4oqkt210217192106913,专家问诊成熟期,"60,336,793",1,199,93
fqz3vkilc1210217002101688,专家问诊流失期,"60,309,576",1,40,76
6z8c367gov210209185544436,专家问诊成熟期,"60,161,656",1,38,56
4lbymw8ko8210222160237533,引入期,"59,963,198",1,50,98
dh5o9ohfhe210209124522033,专家问诊成熟期,"59,935,678",1,98,78
gbl8a7epwj210131110435286,,"59,748,510",1,100,10
ahmru87fx1210215105709899,专家问诊成熟期,"59,633,654",1,80,54
ewng9o6b3d210220005331422,专家问诊成熟期,"59,604,467",1,29,67
so67u9brii210215135102062,专家问诊成熟期,"59,598,441",1,80,41
e5dxidkcbq210208174613765,非问诊成长期,"59,545,835",1,300,35
e2b23z5acr210131152609395,,"59,516,178",1,200,78
nu275a4ngg210222124717626,专家问诊成熟期,"59,490,147",1,30,47
g47klusb6m210205150812407,,"59,472,795",1,20,95
wqchhx8qxm210205205655199,,"59,472,795",1,200,95
7lgou1l3vn210219113415988,非问诊成长期,"59,421,195",1,390,95
nl337gy7tx210131064525367,,"58,890,989",1,60,89
h4916f7r96210217113424097,专家问诊流失期,"58,837,248",1,60,48
kq9o7l2x3d210213163828469,非问诊成长期,"58,755,621",1,480,21
drc9c0u3aq210208164138311,专家问诊成长期,"58,742,248",1,200,48
ym3af79g6k210208192313204,专家问诊成长期,"58,742,248",1,120,48
qfx6ow81w3210208130015156,非问诊成长期,"58,606,563",1,70,63
k2xwrbtxdq210217005318480,专家问诊成熟期,"58,576,466",1,200,66
9ro578wbht210210224308911,专家问诊成长期,"58,574,396",1,200,96
nzi47v45q0210212102542187,专家问诊成长期,"58,574,396",1,200,96
9t46wuw0n1210221185623748,引入期,"58,515,502",1,200,2
hiog96h21t210221132239300,引入期,"58,515,502",1,200,2
4z2b9o49nw210214152100098,专家问诊流失期,"58,451,549",1,20,49
9b3eolawiv210130180051944,,"58,401,995",1,28,95
wyz1hmwp8v210218093644950,非问诊成长期,"58,372,633",1,40,33
ate8ojqdpp210131173400139,,"58,362,047",1,200,47
s6w81hn5n5210219163616547,专家问诊成熟期,"58,362,047",1,150,47
dondj7opu4210216105248137,专家问诊流失期,"58,282,178",1,100,78
34u1ole4b5210204085451304,,"58,267,241",1,80,41
5chzlekw6e210222175925301,专家问诊成熟期,"58,262,813",1,59,13
hb2a52ks5w210215165743875,专家问诊成熟期,"58,205,954",1,60,54
nx5aampt1n210201192901092,,"58,159,879",1,30,79
jxtwvhyiu4210210202017018,专家问诊成熟期,"58,081,906",1,20,6
ord1yn8yjh210207140343012,专家问诊成熟期,"58,081,906",1,30,6
bi2pi4an91210130200912611,,"58,053,530",1,50,30
mh4bkaf0rn210202174128403,,"58,053,530",1,35,30
3whzsu2yws210212204031183,专家问诊流失期,"57,959,337",1,50,37
6i6qm15b29210208103452380,专家问诊成熟期,"57,908,044",1,49,44
tf95i9x7th210130123759059,,"57,906,802",1,30,2
s31ivotl7w210208183230286,非问诊成长期,"57,816,988",1,150,88
5fizfv8hdk210217124023908,专家问诊成熟期,"57,765,684",1,30,84
c2ouml5o1i210218125645355,专家问诊成熟期,"57,666,809",1,150,9
pgcxs3z6ep210205111330527,,"57,664,082",1,50,82
zck0q3pvhy210204225637464,,"57,637,227",1,158,27
7dmj1e5p35210203113934535,,"57,311,512",1,200,12
lizpz7d5ir210218203447001,专家问诊成熟期,"57,311,512",1,150,12
u8pgnyibc4210218201448881,专家问诊成熟期,"57,311,512",1,60,12
smsg6gev1e210202171034923,,"57,110,855",1,160,55
uwkm2242ra210215041624512,专家问诊流失期,"57,067,270",1,1,70
5pbpzytvuu210221133636049,问诊成长期,"57,054,745",1,39,45
0qs92in89q210208094726183,专家问诊成熟期,"57,021,361",1,30,61
0d7h463u2q210130120832510,,"57,004,844",1,199,44
p5p3s4uuxf210130231957751,,"56,883,884",1,49,84
4fncos56gp210219191620563,非问诊成长期,"56,795,614",1,30,14
e6pzubf0x5210206223027810,引入期,"56,793,970",1,"1,000",70
qthalqmnf5210215175923132,引入期,"56,698,394",1,70,94
kq9kxw3haf210129194409987,,"56,689,586",1,150,86
ul6o0m7ht7210210033709259,专家问诊流失期,"56,602,714",1,60,14
jqt1bd9dmy210202195838293,,"56,590,633",1,399,33
6sibgpcqrh210210130653421,专家问诊成熟期,"56,569,023",1,80,23
x3ivdnvmr7210130100518099,,"56,353,353",1,150,53
3go4qu9u91210130074638692,,"56,336,143",1,30,43
f5uj8x3wyk210221192736567,专家问诊成熟期,"56,291,395",1,60,95
n6ab4l3vno210213225635112,非问诊成长期,"56,165,436",1,50,36
1t4bw2mvxh210203070055610,,"56,100,232",1,80,32
tkgn0mz8yk210205073358590,,"56,100,232",1,30,32
meaf1c34v0210131145812427,,"56,088,700",1,68,0
lsc64ppzn9210202010719932,,"56,051,407",1,50,7
d1hxud9qif210222170014907,专家问诊成熟期,"56,016,446",1,200,46
37v26a63x9210205111950807,,"55,961,704",1,200,4
ugxl4dp5ln210221133352048,专家问诊成熟期,"55,907,493",1,10,93
v3iu31k1w5210204152627752,,"55,900,241",1,100,41
ipmq7unbvc210221102116210,专家问诊成熟期,"55,737,326",1,50,26
3m6p664jtp210205134509029,,"55,557,545",1,25,45
pf0wqn3pjg210208024134970,专家问诊成长期,"55,474,231",1,25,31
qom5i1y0ae210202205943327,,"55,372,475",1,190,75
jqjzthpecb210129104430910,,"55,368,867",1,50,67
x0uak7o1wg210220105116785,专家问诊流失期,"55,300,889",1,90,89
6oa0eja32z210130080432293,专家问诊成长期,"55,225,892",1,80,92
zjbmjk10q7210202114540915,,"55,207,853",1,50,53
zq7h9c6e9x210217141011537,专家问诊流失期,"55,099,519",1,20,19
5zeqli6chm210222212945224,专家问诊成长期,"55,058,041",1,1,41
58r4wuufa8210131214333616,,"55,019,455",1,60,55
pjwq1cha9c210219114601004,引入期,"54,997,867",1,60,67
ai25ezp5bw210208190948053,专家问诊成熟期,"54,916,597",1,40,97
jx2ii2uwbo210220175624479,专家问诊成熟期,"54,852,501",1,30,1
jor5f7cmxw210214110226050,非问诊成长期,"54,834,125",1,150,25
shohq2ijag210131214346363,,"54,761,152",1,100,52
b8x0eapvgv210202100753678,,"54,551,010",1,100,10
wmc3r9dcqw210204110314966,,"54,428,984",1,328,84
e3tjsl3r9n210222081837612,引入期,"54,294,896",1,29,96
whkl1j8t67210219200426111,非问诊成长期,"54,174,952",1,99,52
ecakut6a6g210130204151514,,"54,142,158",1,99,58
azm7az91rb210131122634155,,"54,113,969",1,300,69
lug8y9ofc8210131110106881,,"53,979,158",1,50,58
ke5ewa4dht210202184559865,,"53,893,308",1,39,8
jkc53ao6s3210217121311075,引入期,"53,871,852",1,180,52
1z7yghsmld210204105342232,,"53,607,437",1,88,37
se5ppth6lg210215121725964,专家问诊流失期,"53,261,070",1,30,70
ot65r652x6210217202618008,专家问诊成熟期,"53,101,743",1,120,43
gnsf31wjzu210222132017270,专家问诊成长期,"52,987,901",1,100,1
k1x0jo89d9210220102927344,非问诊成长期,"52,924,951",1,88,51
6wp3lp05je210204164443814,,"52,824,501",1,100,1
0dtr7wwsaj210222184600295,问诊成长期,"52,793,019",1,30,19
8ybrmg3jtw210213190118525,问诊成长期,"52,793,019",1,40,19
v303w3n0h7210221190204698,问诊成长期,"52,793,019",1,30,19
mmdp9yjdq1210218105857139,专家问诊成熟期,"52,775,363",1,49,63
fkyt8r8mlx210131192311094,,"52,604,074",1,28,74
tbflegvhiy210207193601298,引入期,"52,581,688",1,360,88
6bb5vg5965210207100609728,专家问诊流失期,"52,470,983",1,68,83
za2j8yw9b4210207162524941,专家问诊成熟期,"52,466,857",1,100,57
8yghq42iae210201222527190,,"52,131,143",1,30,43
h6vi2p93h9210217150056944,专家问诊成熟期,"51,893,449",1,288,49
ynwb7mdh73210218155434197,专家问诊成熟期,"51,893,449",1,300,49
g4wel0ef7d210219170541551,专家问诊成长期,"51,693,535",1,100,35
qfld9wukyq210130174124220,,"51,527,861",1,30,61
8hku5lrrmt210202165949481,,"51,515,574",1,50,74
8ertq194q9210217161406121,非问诊成长期,"51,397,749",1,200,49
1q7k0zo6rw210218112400415,专家问诊成长期,"51,227,192",1,125,92
rvpmksg9qi210209143152425,专家问诊成熟期,"51,193,197",1,50,97
te5rdzytdb210204115651938,,"51,166,929",1,380,29
abiertdwpu210222135610524,专家问诊流失期,"51,153,946",1,200,46
ho0rw48wt1210221163248781,专家问诊成长期,"51,116,819",1,98,19
uaasik3kpy210215113743550,专家问诊成长期,"51,110,444",1,20,44
vlihngn4eq210207133453373,专家问诊成熟期,"51,024,864",1,188,64
b7s1llz1x3210205135739007,,"51,012,422",1,20,22
rad4kbe7a7210208153242086,专家问诊成长期,"50,968,594",1,300,94
kb4dh1n2qn210211105819197,专家问诊流失期,"50,942,411",1,200,11
ldz1riurm6210208121359150,引入期,"50,912,062",1,80,62
3sxub8kdjq210202135238211,,"50,671,264",1,99,64
5a45y064un210211231821842,专家问诊流失期,"50,444,825",1,10,25
26pya1spn0210202195518438,,"50,390,424",1,150,24
l0q2prxive210203091139394,,"50,390,424",1,200,24
rp7i6fm4ot210203232935626,,"50,359,200",1,200,0
usf155ie34210221195526810,专家问诊流失期,"50,357,444",1,30,44
2vzkfk5pgz210203203453456,,"50,324,462",1,39,62
dd7qxnjexm210205094531889,,"50,110,818",1,20,18
0w313jvuvl210222210923180,专家问诊成熟期,"50,109,998",1,100,98
9blftgf84z210219140738791,专家问诊成熟期,"50,109,998",1,60,98
ogm399kb2z210210081856625,专家问诊成熟期,"50,109,998",1,200,98
dw9kenol7k210220095941539,非问诊成长期,"50,075,336",1,150,36
8t4eheixh7210204181016479,,"50,061,311",1,200,11
ja7ht6fw3i210201231734087,,"49,972,697",1,100,97
uupxp2x334210218163343518,专家问诊成熟期,"49,966,977",1,100,77
izpl8knlkf210130205207830,,"49,963,491",1,200,91
n4y08a6fys210210185944438,专家问诊成熟期,"49,929,689",1,20,89
r79qper0l2210207234101329,专家问诊流失期,"49,893,913",1,30,13
tx6mlwylcx210210153831226,专家问诊成熟期,"49,885,628",1,50,28
79qasgwe08210213082115795,专家问诊成熟期,"49,818,909",1,1,9
bwixj1kjqi210222091255866,专家问诊成熟期,"49,770,988",1,0,88
zy8by7dzpu210204125346404,,"49,737,676",1,50,76
de0dygdoxe210219133509674,专家问诊成长期,"49,619,780",1,45,80
0j3xyqtay1210205172924053,非问诊成长期,"49,533,108",1,120,8
x0t9py6gp2210130192736621,,"49,531,746",1,40,46
q03xm8mn6o210129145239286,,"49,530,748",1,20,48
fwc6cl8h2p210201180427213,,"49,421,484",1,50,84
r0p59jhxka210210233008081,非问诊成长期,"49,352,901",1,50,1
cwc5ektm1b210207104418030,专家问诊流失期,"49,338,151",1,78,51
2713g0wc3f210218074156027,专家问诊流失期,"49,317,548",1,80,48
yw9uimwuxh210220170008754,专家问诊成长期,"49,299,408",1,150,8
dw0atk7ywn210202130105298,,"49,231,984",1,49,84
dnu0e9i1oh210202130452775,,"49,162,677",1,30,77
1jwqkajqhs210220124522252,专家问诊成熟期,"49,093,286",1,80,86
zbumj83z4u210220091300840,非问诊成长期,"49,092,210",1,20,10
31kycxsk29210207181142237,专家问诊成长期,"48,936,487",1,150,87
0sln8p2vk5210207123112155,专家问诊成熟期,"48,933,384",1,40,84
xo23xxicq0210206100912398,专家问诊成熟期,"48,933,384",1,20,84
tpobtf3avs210203145557693,,"48,898,067",1,100,67
ttrdq8srbm210209230602501,专家问诊成长期,"48,767,686",1,250,86
f8x0uj9j43210220134959343,专家问诊成熟期,"48,717,287",1,100,87
9yl7ekuxar210214103950261,专家问诊成熟期,"48,713,287",1,60,87
v89v19yao0210202141917864,,"48,607,451",1,100,51
jq4kly8rim210129212706479,,"48,596,971",1,400,71
x6frl607o6210207142644156,专家问诊成熟期,"48,573,666",1,80,66
45qsrlntje210130184523940,,"48,490,637",1,0,37
ebietu738h210210202600632,专家问诊成熟期,"48,490,637",1,300,37
mskkif6tze210201193531169,,"48,490,637",1,150,37
towcwsu6fb210219183054639,专家问诊流失期,"48,336,460",1,20,60
ecicypvse4210211023709547,非问诊成长期,"48,303,091",1,20,91
wamm3mitk7210220215628359,专家问诊成熟期,"48,298,522",1,59,22
qi6vzzjiou210222184544627,非问诊成长期,"48,202,825",1,200,25
un32ueq2zi210218222933572,专家问诊成长期,"48,122,638",1,80,38
2ezjty03n0210204162736264,,"48,116,030",1,25,30
zouogw5bzo210205095651064,,"48,116,030",1,100,30
cqni885ye2210205173953722,,"48,017,429",1,300,29
gmbw33ldma210206102522504,专家问诊成熟期,"47,986,121",1,200,21
gkmzfrh7mv210217192959100,专家问诊流失期,"47,856,511",1,60,11
nkauzyuxts210221221937823,专家问诊成长期,"47,853,739",1,150,39
6sx2uo3odt210216132547370,专家问诊成熟期,"47,829,289",1,59,89
hi0ei343dj210202185125960,,"47,829,289",1,80,89
ncs5e3zuf0210214155813718,专家问诊成熟期,"47,829,289",1,50,89
ulo2knu9m6210202184802106,,"47,829,289",1,25,89
usoo46gn3k210220141315522,专家问诊成熟期,"47,829,289",1,39,89
x4shdu45bo210129092302073,,"47,768,450",1,800,50
p2oedn7tuz210219170214621,专家问诊成熟期,"47,677,982",1,220,82
5dle9i8hrj210129142507725,,"47,580,895",1,200,95
sxd9msagrf210222212826165,专家问诊成长期,"47,534,955",1,30,55
30duzkx391210130130349703,,"47,515,191",1,10,91
glouxjfjib210205133930680,,"47,380,024",1,500,24
xfjwxj7moy210218210625351,非问诊成长期,"47,349,267",1,100,67
c5rowjy57q210207165843596,专家问诊成熟期,"47,326,950",1,30,50
a734bjbk5c210202174716673,,"47,307,005",1,150,5
92715cq9wq210209134211623,非问诊成长期,"47,230,357",1,100,57
10n9idvx8p210222150925368,非问诊成长期,"47,222,766",1,150,66
daotd2eh31210215211002931,非问诊成长期,"47,211,038",1,100,38
wmypamycwz210212182640414,专家问诊流失期,"46,965,937",1,69,37
z8mvzeqgjn210220154148622,专家问诊成熟期,"46,955,088",1,30,88
niol6xuxhh210216104716832,专家问诊成熟期,"46,906,056",1,100,56
vx206cap9y210220223711637,专家问诊成熟期,"46,899,886",1,100,86
q27ss6aety210206160621523,专家问诊成熟期,"46,857,392",1,286,92
pncuga7tf2210202164510820,,"46,728,209",1,100,9
h004t9r9tc210218182008513,问诊成长期,"46,667,818",1,80,18
lmctl5a442210129164840064,,"46,653,956",1,100,56
8wr8zwiz08210221085646924,非问诊成长期,"46,478,435",1,60,35
rxqbm9gm1h210216194846230,非问诊成长期,"46,159,182",1,50,82
pcosl1x206210203115017104,,"46,107,235",1,100,35
jekz5gctuw210203141118772,,"45,951,432",1,100,32
9po2vkmgkj210216175031931,非问诊成长期,"45,876,226",1,25,26
u1g6c51c51210209230027688,专家问诊流失期,"45,874,578",1,200,78
mgx1l0y3hb210204232535677,,"45,856,516",1,45,16
jk5wnc27ug210220101606557,专家问诊流失期,"45,699,345",1,20,45
02d2r28lyx210202083738361,,"45,524,821",1,30,21
fsdc1h16xe210210193048068,专家问诊成熟期,"45,524,821",1,58,21
va0ju0hxuw210219201404258,专家问诊流失期,"45,370,470",1,60,70
3e4uotzcxd210217112434434,专家问诊成熟期,"45,273,815",1,20,15
3x67joq1et210208182629095,专家问诊成熟期,"45,139,334",1,30,34
p2mfxs9elf210130151658555,,"45,025,508",1,50,8
1x7vohh2t2210219145856922,专家问诊成长期,"45,018,650",1,20,50
70j0ccsnup210207162738251,非问诊成长期,"44,677,644",1,50,44
l6792et37m210129095528614,专家问诊成熟期,"44,618,331",1,120,31
zxka3k57yg210129103221593,,"44,618,331",1,20,31
kmngc9dgem210218121441729,非问诊成长期,"44,510,146",1,80,46
7w96nmxt5y210215143918354,专家问诊流失期,"44,407,745",1,20,45
khm2dsgz1s210218170626380,专家问诊流失期,"44,407,142",1,60,42
thqqwz7mxt210204090717225,,"44,358,904",1,19,4
9fjyr8zhlp210214094159203,非问诊成长期,"44,338,246",1,200,46
32dc451jxd210208222820723,专家问诊流失期,"44,317,748",1,30,48
e9cpps6vrb210130140534941,,"44,093,517",1,10,17
f41nnpzuwh210130151311485,,"44,070,880",1,200,80
cu8hwqvk67210205161252235,,"44,070,765",1,8,65
izb4ium41g210222105819022,专家问诊成熟期,"43,817,036",1,50,36
78ueuapdx0210220200328447,非问诊成长期,"43,799,131",1,40,31
tr3loqn77b210222201742181,专家问诊成熟期,"43,799,096",1,200,96
ge9zz0445y210202212804610,,"43,792,466",1,100,66
ai2h1z1xhh210205175556165,,"43,756,006",1,50,6
akun81sp5w210208125704589,问诊成长期,"43,710,872",1,40,72
qez5sn9tr4210218110028303,专家问诊成熟期,"43,695,458",1,50,58
o26w4kg7lm210210054122733,非问诊成长期,"43,657,456",1,88,56
aqajy5mwp5210129181704588,,"43,642,705",1,30,5
hk3l66umqs210130180644520,,"43,555,690",1,300,90
rgfjo49kaf210214082525097,专家问诊成长期,"43,555,517",1,50,17
cps2ur5zkk210208120539104,非问诊成长期,"43,501,910",1,60,10
3llsvar7hm210222160157714,专家问诊成熟期,"43,488,768",1,500,68
heuqlc2xev210222195908203,专家问诊成熟期,"43,463,226",1,900,26
srr5ruek4d210208001453347,专家问诊流失期,"43,431,899",1,10,99
5v90281y7d210129160525524,,"43,332,172",1,0,72
ixrtyez7f6210210202613707,非问诊成长期,"43,266,136",1,200,36
52ib8faaah210222213607988,专家问诊成熟期,"43,239,118",1,0,18
2t3slhvucj210210122015176,非问诊成长期,"43,233,757",1,80,57
